Feature ID	Taxon	Confidence
22b3c70cdfb1714224e1bf8a6314bee9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__	0.9999999999918003
f7447c8e079023f4f2579d8580575dd3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9997696128393949
04f33b652f7f397a9cba3699786e9f78	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	0.9999999999988489
b8a260985f44fe9998e491fa948352e6	k__Bacteria; p__[Thermi]; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__	0.9999997894367079
cc2a0f4ca982a6c49e35915841d63c52	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999931633889005
5cd026d9ee01eb0371798b7c5ee8b364	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9874977892242964
814d36cce47414becceb7665900831e6	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999999999999716
b901d97011ffab6c91e3260a4b225b2e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.9999998573074964
4a9bcbb9ed26b02d77c10d2900025c04	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9784548406430135
d9f5b1d6155109b8cf4ec81b7f4aadb6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9870863751721017
3f49f2e33639f81618c76b5807f6498c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9929945965084442
a564d7802979e8906045c0af514534e7	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9997750225369824
b0f5209ef3b4eba6f0348affcacd5862	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	0.9999999999997868
2153bc1786842f8c14e10849107781a3	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9891307822161399
d27a7938be9be7fcde444b0d8a1e7f84	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.999999995100552
fafdee1797b8d36a86cdc7fa53d90233	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999994160565819
8b08a40600fe97585f8183196cea8b38	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9999999998821636
cf58e0cedac888145910dadf739c403c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__	0.9599331965976972
b300b732567359a2a6be0db35d89b82a	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__gargensis	0.9999808461874296
ec16d52243876a0f243a812651c27e6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9925852550718655
aae1bb1a95ff7835a8d3abe4eb1b2bd5	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999999999999929
be4ea41f6df33c8c453ddd82897d0998	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9822946786795365
46994e329da4f3393a8495036589323a	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9999999999841691
7911816f5e81f650f769aba0d5c708cb	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999976978
aebaaa641e0badf9de93c34d7a18201e	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9999992409578095
416f578790b3f0667464e5cc97464a55	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.9999999610500517
5716f18efcee83d32806a0fca33f16bf	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__; s__	0.9999991623239977
b25744505302a7aff7cd2cdbed9628d5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.999061220246049
37f4127920c33989caa9815d8e0127dc	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999999999994458
96fc520b1f0f5c706331b5fd9384705e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9947892246113029
78db7fa6b16b73b101fbb8b282b5330e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae	0.9999964887715076
d0927320ada446780d3e125cc548c9ac	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999314426043668
21eea0d02b4420b5cba8a481e502f39e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.9935490005306717
5dac8a99164a8e419697a0c81597c6a9	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.9947435983240223
